circulating_supply,ID,last_updated,max_supply,name,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,price,volume_24h,rank,symbol,total_supply,website_slug
77777777.0,1716,1527573558,,Ammo Reloaded,155034.0,-0.18,-8.66,-55.6,0.00199329,41.6417,1187,AMMO,77777777.0,ammo-reloaded
934275.0,88,1527573542,,RonPaulCoin,154781.0,-0.53,-16.94,-23.79,0.16567,295.027,1188,RPC,934275.0,ronpaulcoin
5022100.0,1575,1527573556,,Pascal Lite,151230.0,-0.16,-4.39,-11.85,0.0301129,74.5938,1189,PASL,5022100.0,pascal-lite
27971200.0,1731,1527573559,168000000.0,GlobalToken,149966.0,-1.04,39.84,-5.85,0.00536145,131.602,1190,GLT,27971200.0,globaltoken
22819007.0,1284,1527573551,,RevolverCoin,144577.0,-0.16,-3.29,-23.35,0.00633581,99.6751,1191,XRE,22819007.0,revolvercoin
10291781.0,1597,1527573555,,Bankcoin,144071.0,-0.46,-15.04,20.49,0.0139986,346.11,1192,B@,25000000.0,bankcoin
13742738.0,933,1527428047,,Crypto,142441.0,,,36.06,0.0103648,,1193,CTO,13742738.0,crypto
105299752.0,206,1527573546,,Coin(O),142427.0,-0.16,-4.94,-29.61,0.00135259,125.105,1194,CNO,105299752.0,coin
7000000.0,1878,1527501854,,Shadow Token,142118.0,,-0.67,-40.34,0.0203026,,1195,SHDW,10000000.0,shadow-token
326829322.0,1506,1527573554,,Safe Trade Coin,139600.0,-0.16,-16.11,-39.59,0.000427133,469.944,1196,XSTC,697626614.0,safe-trade-coin
20705885.0,656,1527573546,,Prime-XI,136731.0,-0.32,-2.93,-23.49,0.00660348,316.29,1197,PXI,20705885.0,prime-xi
8723094.0,1760,1527573559,27000000.0,ChanCoin,136618.0,-2.51,-8.77,-29.72,0.0156616,81.988,1198,CHAN,8723094.0,chancoin
7718883.0,461,1527573544,,Quatloo,130231.0,-0.18,-2.17,-32.54,0.0168718,55.6022,1199,QTL,7718883.0,quatloo
7271828.0,2290,1527573570,84000000.0,YENTEN,130081.0,0.37,1.38,9.31,0.0178884,312.926,1200,YTN,7511800.0,yenten
78421595.0,257,1527573543,218500000.0,Polcoin,128404.0,-0.16,0.8,-33.36,0.00163735,315.051,1201,PLC,78421595.0,polcoin
12878667.0,1800,1527573561,,FinCoin,126521.0,-0.16,,-24.86,0.00982407,9.82407,1202,FNC,1812878667.0,fincoin
65171010.0,51,1527573541,,GlobalCoin,125265.0,-0.18,5.65,,0.0019221,0.81611,1203,GLC,65171010.0,globalcoin
125279775.0,1511,1527573554,,PureVidz,124859.0,-0.18,-32.82,-53.3,0.000996645,75.3498,1204,VIDZ,125279775.0,purevidz
10415252.0,1175,1527573550,,Rubies,124534.0,-0.16,-17.4,,0.0119569,74.6506,1205,RBIES,10415252.0,rubies
630343.0,1396,1527573553,3000000.0,MustangCoin,123589.0,-6.01,-8.01,-21.33,0.196066,89.4606,1206,MST,630343.0,mustangcoin
15588776.0,278,1527573544,42000000.0,Quebecoin,123182.0,-0.16,-5.9,-21.06,0.00790197,105.115,1207,QBC,36375376.0,quebecoin
32234319.0,911,1527573547,,Advanced Internet Blocks,121620.0,-0.16,32.66,16.43,0.00377301,39.3379,1208,AIB,31412139756.0,advanced-internet-blocks
1356645470.0,1173,1526895846,,HempCoin,115380.0,,,,8.5048e-05,,1209,HMP,2856645470.0,hempcoin-hmp
12000829.0,2257,1527573569,,Nekonium,115334.0,2.87,-3.85,-32.57,0.0096105,224.694,1210,NUKO,21606559.0,nekonium
3472983.0,1502,1527430450,13000000.0,GameUnits,114939.0,,,-17.54,0.0330951,,1211,UNITS,3472983.0,gameunits
53239566.0,1717,1527573560,,Neuro,113702.0,-0.16,22.33,-14.94,0.00213567,94.3689,1212,NRO,55239566.0,neuro
4228672.0,1113,1527573549,,SecretCoin,111985.0,-0.16,,-16.08,0.0264823,149.557,1213,SCRT,4228672.0,secretcoin
447124.0,1251,1527573550,,SixEleven,109837.0,-0.18,-2.68,-7.13,0.245653,135.415,1214,611,447124.0,sixeleven
67073382.0,1004,1527573548,100000000.0,Helleniccoin,109823.0,-0.16,-17.37,-36.56,0.00163735,342.022,1215,HNC,67073382.0,helleniccoin
87653034.0,1250,1527467047,,Zurcoin,109441.0,,,-6.08,0.00124857,,1216,ZUR,87653034.0,zurcoin
61364813.0,1468,1527573553,228000000.0,Kurrent,109212.0,-0.17,-5.9,-32.47,0.00177972,49.2247,1217,KURT,72764813.0,kurrent
107972766.0,1836,1527573561,,Signatum,107611.0,4.08,-14.37,-29.61,0.000996645,22.4975,1218,SIGT,107972766.0,signatum
5702048.0,1111,1527573556,,SOILcoin,100669.0,-0.16,-0.93,26.48,0.0176549,308.301,1219,SOIL,5702048.0,soilcoin
2149688.0,2097,1527573566,21000000.0,Xios,98248.0,-0.16,-10.11,-40.0,0.0457033,43.4713,1220,XIOS,2149688.0,xios
10162131.0,356,1527573545,,BitQuark,97663.0,-0.18,-3.39,4.2,0.0096105,98.2352,1221,BTQ,10162131.0,bitquark
9508359.0,1353,1527573552,,TajCoin,97018.0,-0.18,-7.09,-19.64,0.0102034,370.878,1222,TAJ,9508359.0,tajcoin
29887402.0,1801,1527573560,,Global Tour Coin,95744.0,-0.16,0.09,-22.89,0.0032035,317.636,1223,GTC,89786652.0,global-tour-coin
467867.0,1912,1527573561,1000000.0,Dalecoin,93114.0,-0.18,-6.27,-14.23,0.199018,121.662,1224,DALC,1000000.0,dalecoin
1161284.0,1685,1527573557,,EcoCoin,92134.0,-0.18,-10.1,-37.24,0.079338,145.508,1225,ECO,1162846.0,ecocoin
98412.0,476,1527573544,,Firecoin,91777.0,-0.16,-24.43,,0.932575,24.7678,1226,FIRE,98412.0,firecoin
160000000.0,1926,1527573564,,BROTHER,90770.0,-0.16,0.19,-12.37,0.000567315,92.3078,1227,BRAT,1000000000.0,brat
51077214.0,1566,1527573556,,Visio,90728.0,-0.16,1.48,-20.64,0.00177629,26.3094,1228,VISIO,63077214.0,visio
23042604.0,818,1527573546,,PayCon,90487.0,0.02,6.09,-18.5,0.00392696,108.847,1229,CON,23042604.0,paycon
793108.0,1248,1527573550,,Bitcoin 21,89489.0,-0.16,,-20.21,0.112834,0.967173,1230,XBTC21,7093108.0,bitcoin-21
1220085.0,601,1527568145,,Acoin,88637.0,,-2.19,-18.21,0.0726484,,1231,ACOIN,1220085.0,acoin
4513919.0,9,1527573541,,Mincoin,88048.0,-9.12,27.64,-35.38,0.0195058,308.476,1232,MNC,4513919.0,mincoin
401421401.0,1644,1527573558,,MACRON,85730.0,-0.16,-2.13,-35.74,0.000213567,342.017,1233,MCRN,401421401.0,macron
6804362.0,1748,1527573558,,Bitcoin Planet,80303.0,-34.43,-9.6,4.93,0.0118017,36.813,1234,BTPL,7302962.0,bitcoin-planet
12416554.0,1038,1527573548,,Eurocoin,80103.0,-0.18,0.78,-10.9,0.0064513,82.714,1235,EUC,12416554.0,eurocoin
12579405.0,1539,1527573555,18000000.0,Elysium,79701.0,-0.18,7.53,-9.22,0.00633581,288.145,1236,ELS,12579405.0,elysium
1063024.0,2284,1527573570,,Trident Group,79033.0,-0.22,0.29,-30.72,0.0743473,40.4125,1237,TRDT,3000000.0,trident
7991996.0,2100,1527425957,,JavaScript Token,78231.0,,,,0.00978871,,1238,JS,7991996.0,javascript-token
12384976.0,837,1527573547,,X-Coin,76706.0,-0.16,-11.55,-18.87,0.00619344,183.126,1239,XCO,12384976.0,x-coin
455955.0,1581,1527573556,,Honey,76149.0,-0.39,-12.32,-13.93,0.16701,324.929,1240,HONEY,455955.0,honey
20285537.0,1033,1527573548,,GuccioneCoin,73649.0,27.29,-12.43,-52.82,0.00363063,398.883,1241,GCC,23775537.0,guccionecoin
510802961.0,1520,1527573555,,Digital Rupees,72727.0,-0.18,-2.13,-42.88,0.000142378,119.681,1242,DRS,510802961.0,digital-rupees
9106714.0,1395,1527551052,,Dollarcoin,72585.0,,-2.16,-17.49,0.00797054,,1243,DLC,9106714.0,dollarcoin
15292810.0,2109,1527573567,,Network Token,72037.0,-0.82,-2.8,-66.08,0.00471051,37.6841,1244,NTWK,50000000.0,network-token
12462620.0,795,1527573546,,SoonCoin,71863.0,-0.16,-3.44,-21.52,0.0057663,102.098,1245,SOON,12462620.0,sooncoin
5848581.0,1670,1527573559,100000000.0,FUNCoin,69023.0,14.06,9.33,37.27,0.0118016,1.89294,1246,FUNC,100000000.0,funcoin
4195132.0,134,1527573548,10000000.0,CacheCoin,63313.0,-2.46,-1.67,-5.58,0.0150921,73.41,1247,CACH,4195132.0,cachecoin
1004698.0,2038,1527549868,,PoSToken,62362.0,,-1.92,-17.64,0.06207,,1248,POS,1205969.0,postoken
8623200.0,1630,1527573556,,Coinonat,61378.0,-2.13,-10.5,-31.98,0.00711775,484.848,1249,CXT,10123200.0,coinonat
1220161.0,785,1527573546,,GoldPieces,61318.0,0.89,-2.87,-30.22,0.050254,27.4789,1250,GP,1220161.0,goldpieces
1494171.0,1282,1527573552,,High Voltage,61219.0,-0.67,-1.7,-28.75,0.0409719,470.685,1251,HVCO,1694171.0,high-voltage
19615019.0,998,1527573549,,CompuCoin,60044.0,-0.16,-3.77,-21.25,0.00306112,267.779,1252,CPN,19615019.0,compucoin
1627261.0,1442,1527573553,,BipCoin,60007.0,-0.16,-10.43,-12.3,0.0368759,13.6761,1253,BIP,1627261.0,bipcoin
209524269.0,1366,1527573552,,AgrolifeCoin,59663.0,-0.16,-2.13,-14.32,0.000284756,0.370182,1254,AGLC,209524269.0,agrolifecoin
45887218.0,1110,1527573549,,Money,58800.0,-0.16,-11.92,-23.0,0.0012814,54.9116,1255,$$$,45887218.0,money
10000000.0,1897,1527514758,,Bolenum,58216.0,,0.04,-6.63,0.00582162,,1256,BLN,10000000.0,bolenum
20276099.0,1509,1527573555,,BenjiRolls,57737.0,-0.16,-12.89,-22.26,0.00284756,271.446,1257,BENJI,20276099.0,benjirolls
32565300.0,857,1527573547,,SongCoin,56958.0,-0.12,-0.39,-15.67,0.00174905,119.678,1258,SONG,32565300.0,songcoin
107048455.0,1514,1527434650,,ICOBID,55023.0,,,2.91,0.000514,,1259,ICOB,107048455.0,icobid
4829945.0,1241,1527573550,,FuzzBalls,54679.0,-0.86,-33.45,1.51,0.0113208,19.6552,1260,FUZZ,4829945.0,fuzzballs
6961600.0,1394,1527573553,,Shilling,52532.0,-0.16,-1.46,-30.04,0.00754603,0.754603,1261,SH,6961600.0,shilling
73729962.0,1315,1527573552,,Chronos,52488.0,-0.16,-79.06,-61.0,0.000711889,208.925,1262,CRX,73729962.0,chronos
256527.0,1665,1527573557,1000000.0,Gold Pressed Latinum,52046.0,-0.18,-2.98,-15.93,0.202888,40.1719,1263,GPL,256527.0,gold-pressed-latinum
3965716.0,1778,1527573561,,Useless Ethereum Token,51890.0,-0.82,5.65,-28.53,0.0130847,67.4595,1264,UET,3965716.0,useless-ethereum-token
61909225.0,1792,1527573559,120000000.0,Virta Unique Coin,51784.0,-0.09,-7.36,-29.32,0.000836446,462.296,1265,VUC,61909225.0,virta-unique-coin
17999629.0,1288,1527573551,,Debitcoin,51255.0,-0.16,-2.13,-1.81,0.00284756,21.7564,1266,DBTC,25999629.0,debitcoin
5616315.0,1535,1527573555,,Eryllium,50903.0,-0.14,-0.29,-22.65,0.00906339,353.377,1267,ERY,15616315.0,eryllium
7133042.0,338,1527573545,,QuazarCoin,50779.0,-0.18,-2.13,-14.33,0.00711889,9.46065,1268,QCN,7133042.0,quazarcoin
1631601.0,1548,1527573555,,Marijuanacoin,48203.0,-0.18,-8.77,-41.76,0.0295434,298.404,1269,MAR,1631601.0,marijuanacoin
6914437.0,1943,1527573563,84000000.0,Kronecoin,47746.0,-0.16,-3.38,-24.03,0.00690532,293.357,1270,KRONE,6914437.0,kronecoin
130000000.0,2117,1527573566,,Roofs,46273.0,-0.18,-2.13,-27.26,0.000355945,0.712245,1271,ROOFS,600000000.0,roofs
15867695.0,1139,1527573549,,MindCoin,45184.0,-0.16,,-16.41,0.00284756,27.7976,1272,MND,15867695.0,mindcoin
32662258.0,1773,1527573561,,BnrtxCoin,44179.0,-0.16,-3.98,-16.72,0.00135259,23.615,1273,BNX,32662258.0,bnrtxcoin
79719140.0,983,1527537547,2500000000.0,Metal Music Coin,40434.0,,-0.39,-38.88,0.000507206,,1274,MTLMC3,79719140.0,metal-music-coin
1706429.0,1496,1527573554,,Luna Coin,39729.0,-0.16,-32.19,-30.82,0.0232818,88.5135,1275,LUNA,1706429.0,luna-coin
1207310.0,380,1527410645,,Uro,38834.0,,,-35.69,0.032166,,1276,URO,1207310.0,uro
100000000.0,1310,1527329348,,DAPPSTER,37722.0,,,-9.2,0.000377222,,1277,DLISK,100000000.0,dappster
20181636.0,1379,1527152348,,Jewels,37325.0,,,,0.00184943,,1278,JWL,20181636.0,jewels
2446961.0,898,1527573547,,Californium,37104.0,2.73,4.97,-25.66,0.0151632,67.7914,1279,CF,2446961.0,californium
10789954.0,1576,1527516550,30015000.0,MiloCoin,35321.0,,12.16,9.58,0.00327349,,1280,MILO,10789954.0,milocoin
15746668.0,2206,1527245058,,Copico,35125.0,,,-34.07,0.00223066,,1281,XCPO,22940540.0,copico
554855.0,1368,1527573552,,Veltor,34128.0,-0.16,-1.68,-27.07,0.0615072,26.9792,1282,VLT,554855.0,veltor
11821728.0,1519,1527567254,,Printerium,33689.0,,-2.18,-44.06,0.00284973,,1283,PRX,11821728.0,printerium
8203320.0,938,1527573548,,ARbit,33287.0,-0.16,1.43,-9.51,0.00405777,18.1829,1284,ARB,8203320.0,arbit
45143320.0,1550,1527573557,,Master Swiscoin,33139.0,-2.12,-9.32,-24.24,0.000734079,375.61,1285,MSCN,1007644415.0,master-swiscoin
2476200.0,316,1527016143,,Dreamcoin,33051.0,,,-0.85,0.0133473,,1286,DRM,2476200.0,dreamcoin
115301619.0,1602,1527551657,,HealthyWormCoin,32869.0,,-2.02,-14.23,0.000285071,,1287,WORM,115301619.0,healthywormcoin
20821709.0,1018,1527573549,,BiosCrypto,32610.0,-0.16,2.53,,0.00156616,15.283,1288,BIOS,20821709.0,bios-crypto
2652019.0,1994,1527573563,,Interzone,32473.0,-0.18,0.8,-24.36,0.0122445,279.338,1289,ITZ,3112019.0,interzone
20520514.0,1469,1527573554,,Creatio,32138.0,-0.17,2.53,-5.37,0.00156616,4.6984,1290,XCRE,20520514.0,creatio
5368934.0,1194,1527573550,,Independent Money System,31723.0,4.89,1.54,-23.57,0.00590868,42.3532,1291,IMS,5368934.0,independent-money-system
18547845.0,1534,1527573555,,BOAT,31690.0,-0.16,29.09,35.62,0.00170853,91.5183,1292,BOAT,18547845.0,doubloon
70000000.0,1781,1527470653,,Slevin,30817.0,,,-24.31,0.00044024,,1293,SLEVIN,70000000.0,slevin
5091200.0,1570,1527573556,,GeertCoin,30807.0,-0.16,43.43,22.15,0.00605106,35.1103,1294,GEERT,5091200.0,geertcoin
6243840.0,1389,1527573552,,Zayedcoin,29781.0,-0.18,-4.63,-24.82,0.00476966,6.0507,1295,ZYD,6243840.0,zayedcoin
37281539.0,1309,1527573551,,LetItRide,29194.0,-0.18,,-13.8,0.000783078,0.95806,1296,LIR,37281539.0,letitride
11361817.0,1128,1527573549,,GBCGoldCoin,28405.0,,,-7.41,0.0025,2.5,1297,GBC,11361817.0,gbcgoldcoin
592894.0,1528,1527573555,,Iconic,27055.0,-0.55,-9.65,-44.96,0.0456321,44.57,1298,ICON,592894.0,iconic
11052595.0,1563,1527573556,,PIECoin,26752.0,-0.16,,-16.77,0.00242042,2.96744,1299,PIE,11052595.0,piecoin
959914.0,2157,1527573568,,StarCash Network,26651.0,-0.16,-13.25,-51.43,0.0277637,117.758,1300,STARS,1033142.0,starcash-network
59630200.0,1544,1527573556,,CryptoWorldX Token,25470.0,-0.16,-2.13,-14.32,0.000427133,40.1822,1301,CWXT,59630200.0,cryptoworldx-token
2476893.0,1674,1527573557,,Cannation,25388.0,-9.2,-5.87,-47.41,0.0102501,133.348,1302,CNNC,2476893.0,cannation
35120000.0,2115,1527573567,,PlayerCoin,25002.0,-0.16,39.81,13.0,0.000711889,110.995,1303,PLACO,100120000.0,playercoin
20245510.0,1438,1527573554,,ImpulseCoin,24501.0,-0.16,11.71,,0.00121021,4.17252,1304,IMPS,20245510.0,impulsecoin
861099.0,1259,1527573551,,PonziCoin,24398.0,-0.16,-36.56,-32.74,0.0283332,93.7715,1305,PONZI,861099.0,ponzicoin
30227750.0,1155,1527573549,,Litecred,23671.0,-0.18,-2.13,,0.000783078,64.523,1306,LTCR,30227750.0,litecred
106019270.0,1421,1527473049,,JobsCoin,23434.0,,,-33.49,0.000221035,,1307,JOBS,200019300.0,jobscoin
3427006.0,2150,1527573567,25000000.0,Credence Coin,23295.0,-0.16,-53.49,-48.22,0.00679737,37.7073,1308,CRDNC,9227006.0,credence-coin
17325452.0,1052,1527573548,,VectorAI,22201.0,-0.16,,-14.32,0.0012814,15.9972,1309,VEC2,17325452.0,vector
38669634.0,997,1527573548,,TAGRcoin,22023.0,-0.18,,,0.000569511,28.6535,1310,TAGR,38669634.0,tagrcoin
3082639.0,2232,1527573569,,GlassCoin,21945.0,-0.16,-7.67,-43.74,0.00711889,34.3051,1311,GLS,5534281.0,glasscoin
2009.0,1743,1527573559,420000.0,KingN Coin,21239.0,-0.16,-2.74,-29.08,10.5716,88.7868,1312,KNC,2509.0,kingn-coin
17089600.0,263,1527573544,38540000.0,PLNcoin,20682.0,-0.18,3.98,-8.97,0.00121021,6.40565,1313,PLNC,19089600.0,plncoin
18625017.0,1073,1527456246,,Steps,20474.0,,,-22.13,0.00109927,,1314,STEPS,18625017.0,steps
4394874.0,994,1527573548,53760000.0,AnarchistsPrime,20336.0,-0.16,9.68,3.0,0.00462728,51.0673,1315,ACP,4394874.0,anarchistsprime
1031300.0,1935,1527573563,,LiteCoin Ultra,19620.0,-0.6,7.23,-29.09,0.0190247,185.122,1316,LTCU,8531300.0,litecoin-ultra
18781750.0,1361,1527573552,500000000.0,Artex Coin,18464.0,-4.11,-3.86,62.12,0.000983085,254.662,1317,ATX,268781750.0,artex-coin
1600000.0,1180,1527573550,,Destiny,18338.0,-0.16,-17.07,-43.93,0.0114614,3.47167,1318,DES,1600000.0,destiny
2453240.0,1209,1527532750,,PosEx,17953.0,,-0.39,-12.28,0.00731806,,1319,PEX,2453240.0,posex
1731.0,1822,1527573559,,RSGPcoin,17251.0,-0.18,-1.4,-19.94,9.96766,15.2519,1320,RSGP,2160.0,rsgpcoin
5550102.0,993,1527573548,,BowsCoin,16594.0,-0.16,-15.4,-33.57,0.00298993,26.681,1321,BSC,5550102.0,bowscoin
16588056.0,1657,1527573557,,Bitvolt,16532.0,-0.16,37.01,16.28,0.000996645,49.3259,1322,VOLT,61608156.0,bitvolt
181919.0,831,1527573548,,Wild Beast Block,15968.0,-0.16,-2.3,-16.74,0.0877759,21.0134,1323,WBB,181919.0,wild-beast-block
753776.0,1485,1527573554,,Dollar Online,15508.0,-0.16,50.44,41.0,0.0205736,159.633,1324,DOLLAR,9601412.0,dollar-online
704882.0,1472,1527573553,,Rawcoin,13799.0,-0.18,3.51,-3.3,0.019577,59.4628,1325,XRC,704882.0,rawcoin2
1148324.0,1558,1527573555,,Argus,12485.0,0.55,2.23,-0.59,0.0108723,86.8853,1326,ARGUS,5194373.0,argus
3064800.0,1090,1527573548,,Save and Gain,11368.0,1.57,-2.02,-18.83,0.00370925,42.1402,1327,SANDG,3064800.0,save-and-gain
2624194.0,1011,1527446046,,Cthulhu Offerings,10721.0,,,-59.93,0.00408535,,1328,OFF,2624194.0,cthulhu-offerings
885756.0,1579,1527573556,,BioBar,10278.0,-0.17,7.79,-1.65,0.0116038,28.3822,1329,BIOB,985756.0,biobar
4526324.0,1515,1527514449,,iBank,8572.0,,0.14,-8.83,0.00189383,,1330,IBANK,4526324.0,ibank
107829281.0,865,1527573547,,Selfiecoin,7676.0,-0.16,-2.13,,7.11889e-05,0.711889,1331,SLFI,107829281.0,selfiecoin
1678439.0,1479,1527557053,,NodeCoin,6336.0,,-2.09,-15.87,0.00377466,,1332,NODC,5878439.0,nodecoin
744266.0,1632,1527573556,,Concoin,5934.0,-0.18,-26.1,-4.99,0.00797316,75.8425,1333,CONX,1595266.0,concoin
2259512.0,2045,1527573565,102000000.0,Coimatic 3.0,5308.0,-2.28,-6.89,-9.1,0.00234923,221.517,1334,CTIC3,102000000.0,coimatic-3
0.0,1691,1527573557,,Project-X,5187.0,-15.5,-2.76,-33.53,66276.9,230.231,1335,NANOX,1.0,project-x
1384879.0,1774,1527573561,,SocialCoin,4929.0,-0.16,-2.13,-23.62,0.00355945,86.1251,1336,SOCC,1384879.0,socialcoin-socc
13532750.0,1837,1527573560,102000000.0,Coimatic 2.0,4817.0,-0.16,-18.44,1.83,0.000355945,63.3392,1337,CTIC2,30132750.0,coimatic-2
30385540.0,1486,1527573554,1000000000.0,Vault Coin,4326.0,-0.16,-2.13,-38.92,0.000142378,196.391,1338,VLTC,530385540.0,vault-coin
4280291.0,1523,1527573557,,Magnum,2742.0,-0.16,-19.93,-3.61,0.0006407,8.31743,1339,MGM,254280291.0,magnum
2052712.0,1568,1527573556,,LevoPlus,1461.0,-0.16,-11.03,1.81,0.000711889,78.2363,1340,LVPS,93052712.0,levoplus
5027857.0,1608,1527573556,,Tristar Coin,1074.0,-0.16,,-35.74,0.000213567,34.1707,1341,TSTR,255027857.0,tristar-coin
6651808.0,1411,1526514548,189000000.0,CaliphCoin,554.0,,,,8.32488e-05,,1342,CALC,148677180.0,caliphcoin
1264511.0,1634,1527332951,,Ebittree Coin,477.0,,,-39.81,0.00037684,,1343,EBT,811264511.0,ebittree-coin
,2760,1527573581,,Libra Credit,,-1.87,-8.95,,0.189979,152596000.0,1344,LBA,1000000000.0,libra-credit
,2596,1527573578,,CK USD,,-0.44,-0.44,-2.18,0.950122,89812700.0,1345,CKUSD,,ckusd
,1910,1527573562,,ATMCoin,,0.0,-0.32,1.84,3.52055,31064800.0,1346,ATMC,10000000000.0,atmcoin
,2734,1527573580,,EduCoin,,-0.63,-20.51,-30.39,0.00291882,15059000.0,1347,EDU,15000000000.0,edu-coin
,2701,1527573580,,TrustNote,,-5.1,-8.09,-27.23,0.0816814,11478700.0,1348,TTT,,trustnote
,2826,1527573582,,ZIP,,1.68,,,0.00214941,11209100.0,1349,ZIP,100000000000.0,zip
,2661,1527573579,,Tripio,,-0.4,2.92,-20.69,0.0170721,8635240.0,1350,TRIO,5000000000.0,tripio
,2358,1527573572,,Content and AD Network,,-1.72,-7.11,-24.14,0.0197761,8381740.0,1351,CAN,1500000000.0,content-and-ad-network
,2780,1527573581,,NKN,,-5.69,,,0.3381,8161830.0,1352,NKN,700000000.0,nkn
,2691,1527573579,18000000000.0,Penta,,-0.89,-6.4,-30.5,0.0185079,6680210.0,1353,PNT,50000000000.0,penta
,2603,1527573577,,Pundi X,,-1.18,-10.37,-11.66,0.00972964,6467940.0,1354,NPXS,68179231883.0,pundi-x
,2379,1527573572,,Kcash,,-1.17,-2.39,-24.61,0.116302,6058060.0,1355,KCASH,1000000000.0,kcash
,2762,1527573581,,Open Platform,,-3.86,-3.08,,0.201656,3837270.0,1356,OPEN,1000000000.0,open-platform
,2741,1527573580,,Intelligent Investment Chain,,-3.02,-7.46,-29.82,0.00585943,3661260.0,1357,IIC,21000000000.0,intelligent-investment-chain
,2759,1527573581,,Patron,,0.31,-8.13,,0.0946912,3550030.0,1358,PAT,400000000.0,patron
,2470,1527573574,,CoinMeet,,-1.11,-7.5,-30.36,0.0477315,3461050.0,1359,MEET,400000000.0,coinmeet
,2771,1527573582,,RED,,0.68,1.6,,0.146801,3395690.0,1360,RED,200000000.0,red
,2438,1527573575,,Acute Angle Cloud,,-1.46,-4.33,-20.65,0.097709,2560350.0,1361,AAC,1000000000.0,acute-angle-cloud
,2282,1527573570,21210000.0,Super Bitcoin,,-0.52,-4.39,-28.1,10.9015,2490970.0,1362,SBTC,,super-bitcoin
,2659,1527573578,,Dignity,,3.32,-10.82,5.47,0.130303,2475630.0,1363,DIG,3000000000.0,dignity
,2767,1527573581,,APIS,,3.56,9.54,,0.00706051,2472890.0,1364,APIS,9520000000.0,apis
,2432,1527573574,,StarChain,,0.65,-2.33,-25.42,0.0783784,2062860.0,1365,STC,1000000000.0,starchain
,2393,1527573573,,AWARE,,-0.71,3.22,-14.06,0.028619,1865170.0,1366,AWR,1000000000.0,aware
,2725,1527573580,,Skrumble Network,,-1.84,-11.03,-39.4,0.0544369,1814250.0,1367,SKM,1500000000.0,skrumble-network
,2599,1527573577,,Noah Coin,,1.87,1.46,-2.86,0.00740616,1775320.0,1368,NOAH,91584000000.0,noah-coin
,2483,1527573575,,OceanChain,,-0.78,-3.51,-24.75,0.0040133,1764430.0,1369,OC,,oceanchain
,2777,1527573582,,IoTeX,,-2.35,-9.97,,0.0221695,1739010.0,1370,IOTX,10000000000.0,iotex
,2427,1527573574,,ChatCoin,,-1.44,-5.41,-19.29,0.0769999,1603230.0,1371,CHAT,1000000000.0,chatcoin
,2738,1527573580,,Super Game Chain,,2.51,-3.2,-38.27,0.00200479,1550240.0,1372,SGCC,20000000000.0,super-game-chain
,2828,1527573581,,SPINDLE,,0.78,,,0.0230492,1502030.0,1373,SPD,10000000000.0,spindle
,2441,1527573575,,Molecular Future,,-0.76,-4.07,-24.11,0.29288,1396000.0,1374,MOF,100000000.0,molecular-future
,2678,1527573579,,B2Bcoin,,-0.83,-16.0,52.51,0.0561087,1374450.0,1375,BBC,393192965.0,b2bcoin
,2488,1527573575,,ValueChain,,1.76,5.77,-11.24,0.0649003,1254760.0,1376,VLC,300000000.0,valuechain
,2335,1527573572,21000000.0,Lightning Bitcoin,,-4.85,13.34,-23.84,35.8302,1221410.0,1377,LBTC,,lightning-bitcoin
,2712,1527573581,,MyToken,,-2.23,-9.65,-31.28,0.0218835,1161040.0,1378,MT,4000000000.0,mytoken
,2293,1527573570,21000000.0,United Bitcoin,,-3.87,-8.71,-19.73,9.54546,1141810.0,1379,UBTC,21000000.0,united-bitcoin
,1971,1527573563,,iQuant,,-0.16,-0.95,-14.55,0.0590869,1063100.0,1380,IQT,100000000.0,iquant
,2706,1527573580,,Plancoin,,-13.74,-36.12,-46.89,0.163014,1054120.0,1381,PLAN,4613106.0,plancoin
,1497,1527573555,,Fargocoin,,0.33,1.16,-31.52,4.25339,1040460.0,1382,FRGC,529388114.0,fargocoin
,2376,1527573573,,TopChain,,-0.28,-1.97,-26.01,0.0276581,1012560.0,1383,TOPC,2100000000.0,topchain
,2414,1527573573,,RealChain,,-2.04,2.6,-20.61,0.0331373,991002.0,1384,RCT,1000000000.0,realchain
,2456,1527573574,,OFCOIN,,1.9,-8.34,-23.7,0.00106255,979864.0,1385,OF,51200000000.0,ofcoin
,2434,1527573574,,Maggie,,-1.47,-2.2,-29.7,0.0184348,975623.0,1386,MAG,3200000000.0,maggie
,2764,1527573581,,Silent Notary,,-7.42,12.0,,0.000149321,954048.0,1387,SNTR,196332447051.0,silent-notary
,2366,1527573572,,FairGame,,-0.73,-6.58,-36.28,0.0272153,894747.0,1388,FAIR,1200000000.0,fairgame
,2736,1527573580,,InsurChain,,3.19,6.76,-9.37,0.00165678,857939.0,1389,INSUR,20000000000.0,insurchain
,2593,1527573577,,Dragon Coins,,0.43,-12.49,4.66,0.514987,808103.0,1390,DRG,500000000.0,dragon-coins
,2733,1527573581,,Freyrchain,,-0.05,-1.54,-20.64,0.0145705,777675.0,1391,FREC,10000000000.0,freyrchain
,2740,1527573581,,Influence Chain,,-4.64,-11.67,-47.13,0.281378,737521.0,1392,INC,1000000000.0,influence-chain
